election_name,notice_date,election_day,seats,candidate_count,registered_voters,note
岩手県議会議員選挙花巻選挙区,2019-08-30 00:00:00,2019-09-08 00:00:00,4,5,81256.0,任期満了
岩手県議会議員選挙遠野選挙区,2019-08-30 00:00:00,2019-09-08 00:00:00,1,1,,任期満了
岩手県議会議員選挙釜石選挙区,2019-08-30 00:00:00,2019-09-08 00:00:00,2,2,,任期満了
岩手県議会議員選挙陸前高田選挙区,2019-08-30 00:00:00,2019-09-08 00:00:00,1,1,,任期満了
岩手県釜石市議会議員選挙,2019-09-01 00:00:00,2019-09-08 00:00:00,18,18,,任期満了
岩手県陸前高田市議会議員選挙,2019-09-01 00:00:00,2019-09-08 00:00:00,18,26,,任期満了
滋賀県草津市議会議員選挙,2019-09-01 00:00:00,2019-09-08 00:00:00,24,26,,任期満了
神奈川県松田町議会議員選挙,2019-09-03 00:00:00,2019-09-08 00:00:00,12,12,,任期満了
福島県三春町議会議員選挙,2019-09-03 00:00:00,2019-09-08 00:00:00,16,16,,任期満了
福島県三春町長選挙,2019-09-03 00:00:00,2019-09-08 00:00:00,1,2,,任期満了
福島県中島村議会議員選挙,2019-09-03 00:00:00,2019-09-08 00:00:00,8,8,,任期満了
福島県石川町議会議員選挙,2019-09-03 00:00:00,2019-09-08 00:00:00,14,16,,任期満了
茨城県牛久市長選挙,2019-09-01 00:00:00,2019-09-08 00:00:00,1,2,,任期満了
長野県岡谷市長選挙,2019-09-01 00:00:00,2019-09-08 00:00:00,1,1,,任期満了
鹿児島県与論町長選挙,2019-09-03 00:00:00,2019-09-08 00:00:00,1,1,,任期満了
大阪府枚方市長選挙,2019-08-25 00:00:00,2019-09-01 00:00:00,1,2,,任期満了
宮城県七ヶ浜町議会議員選挙,2019-08-27 00:00:00,2019-09-01 00:00:00,14,14,,任期満了
宮城県七ヶ浜町長選挙,2019-08-27 00:00:00,2019-09-01 00:00:00,1,1,,任期満了
宮城県利府町議会議員選挙,2019-08-27 00:00:00,2019-09-01 00:00:00,18,19,,任期満了
宮城県塩竈市議会議員選挙,2019-08-25 00:00:00,2019-09-01 00:00:00,18,20,,任期満了
宮城県塩竈市長選挙,2019-08-25 00:00:00,2019-09-01 00:00:00,1,3,,任期満了
宮城県多賀城市議会議員選挙,2019-08-25 00:00:00,2019-09-01 00:00:00,18,18,,任期満了
宮城県松島町長選挙,2019-08-27 00:00:00,2019-09-01 00:00:00,1,2,,任期満了
宮崎県都農町長選挙,2019-08-27 00:00:00,2019-09-01 00:00:00,1,2,,任期満了
山形県酒田市議会議員補欠選挙,2019-08-25 00:00:00,2019-09-01 00:00:00,2,4,,その他/阿部ひとみ氏、梶原宗明氏の県議選出馬による辞職のため
山形県酒田市長選挙,2019-08-25 00:00:00,2019-09-01 00:00:00,1,2,,任期満了
東京都立川市長選挙,2019-08-25 00:00:00,2019-09-01 00:00:00,1,2,,任期満了
栃木県鹿沼市議会議員選挙,2019-08-25 00:00:00,2019-09-01 00:00:00,24,27,,任期満了
神奈川県寒川町議会議員補欠選挙,2019-08-27 00:00:00,2019-09-01 00:00:00,1,4,,辞職/斎藤恒雄氏の辞職による
神奈川県寒川町長選挙,2019-08-27 00:00:00,2019-09-01 00:00:00,1,2,,任期満了
福島県天栄村長選挙,2019-08-27 00:00:00,2019-09-01 00:00:00,1,1,,任期満了
群馬県下仁田町議会議員選挙,2019-08-27 00:00:00,2019-09-01 00:00:00,12,14,,任期満了
北海道中富良野町長選挙,2019-08-20 00:00:00,2019-08-25 00:00:00,1,1,,任期満了
千葉県九十九里町議会議員選挙,2019-08-20 00:00:00,2019-08-25 00:00:00,14,17,,任期満了
千葉県九十九里町長選挙,2019-08-20 00:00:00,2019-08-25 00:00:00,1,3,,任期満了
千葉県八街市議会議員選挙,2019-08-18 00:00:00,2019-08-25 00:00:00,20,21,,任期満了
埼玉県小川町議会議員選挙,2019-08-20 00:00:00,2019-08-25 00:00:00,16,20,,任期満了
埼玉県知事選挙,2019-08-08 00:00:00,2019-08-25 00:00:00,1,5,,任期満了
宮城県仙台市議会議員選挙太白選挙区,2019-08-16 00:00:00,2019-08-25 00:00:00,12,14,,任期満了
宮城県仙台市議会議員選挙宮城野選挙区,2019-08-16 00:00:00,2019-08-25 00:00:00,10,15,,任期満了
宮城県仙台市議会議員選挙泉選挙区,2019-08-16 00:00:00,2019-08-25 00:00:00,11,12,,任期満了
宮城県仙台市議会議員選挙若林選挙区,2019-08-16 00:00:00,2019-08-25 00:00:00,7,9,,任期満了
宮城県仙台市議会議員選挙青葉選挙区,2019-08-16 00:00:00,2019-08-25 00:00:00,15,19,,任期満了
宮城県大郷町議会議員選挙,2019-08-20 00:00:00,2019-08-25 00:00:00,14,14,,任期満了
宮城県富谷市議会議員選挙,2019-08-18 00:00:00,2019-08-25 00:00:00,18,21,,任期満了
山形県山辺町議会議員選挙,2019-08-20 00:00:00,2019-08-25 00:00:00,12,14,,任期満了
岐阜県八百津町議会議員選挙,2019-08-20 00:00:00,2019-08-25 00:00:00,10,12,,任期満了
岐阜県川辺町議会議員選挙,2019-08-20 00:00:00,2019-08-25 00:00:00,9,10,,任期満了
岡山県勝央町長選挙,2019-08-20 00:00:00,2019-08-25 00:00:00,1,1,,任期満了
岡山県西粟倉村長選挙,2019-08-20 00:00:00,2019-08-25 00:00:00,1,2,,任期満了
岩手県盛岡市議会議員選挙,2019-08-18 00:00:00,2019-08-25 00:00:00,38,44,,任期満了
岩手県盛岡市長選挙,2019-08-18 00:00:00,2019-08-25 00:00:00,1,3,,任期満了
島根県益田市議会議員選挙,2019-08-18 00:00:00,2019-08-25 00:00:00,22,25,,任期満了
愛媛県松前町議会議員選挙,2019-08-20 00:00:00,2019-08-25 00:00:00,14,18,,任期満了
愛知県長久手市議会議員補欠選挙,2019-08-18 00:00:00,2019-08-25 00:00:00,1,3,,その他
愛知県長久手市長選挙,2019-08-18 00:00:00,2019-08-25 00:00:00,1,3,,任期満了
新潟県聖籠町議会議員選挙,2019-08-20 00:00:00,2019-08-25 00:00:00,14,16,,任期満了
東京都日の出町議会議員選挙,2019-08-20 00:00:00,2019-08-25 00:00:00,14,15,,任期満了/選挙長は、ほそや秀秋候補について被選挙権が認められるために必要な住所要件（日の出町内に引き続き3か月以上住所を有すること）を満たさないことが判明したため、同候補の氏名を記載した投票（33票）を無効（得票数0）とすることを決定した。
神奈川県秦野市議会議員選挙,2019-08-18 00:00:00,2019-08-25 00:00:00,24,28,,任期満了
福島県鏡石町議会議員選挙,2019-08-20 00:00:00,2019-08-25 00:00:00,12,13,,任期満了
福島県鮫川村議会議員補欠選挙,2019-08-20 00:00:00,2019-08-25 00:00:00,1,1,,辞職/関根政雄氏の村長選挙出馬による辞職のため
福島県鮫川村長選挙,2019-08-20 00:00:00,2019-08-25 00:00:00,1,2,2871.0,任期満了
北海道上富良野町議会議員選挙,2019-08-13 00:00:00,2019-08-18 00:00:00,14,19,,任期満了
北海道福島町議会議員選挙,2019-08-11 00:00:00,2019-08-16 00:00:00,10,11,,任期満了
北海道福島町長選挙,2019-08-11 00:00:00,2019-08-16 00:00:00,1,1,,任期満了
京都府井手町議会議員補欠選挙,2019-08-06 00:00:00,2019-08-11 00:00:00,1,1,,その他/村田忠文議員の死去に伴う欠員
京都府井手町長選挙,2019-08-06 00:00:00,2019-08-11 00:00:00,1,1,,任期満了
宮城県加美町長選挙,2019-08-06 00:00:00,2019-08-11 00:00:00,1,2,,任期満了
宮城県村田町議会議員選挙,2019-08-06 00:00:00,2019-08-11 00:00:00,12,19,,任期満了
宮城県村田町長選挙,2019-08-06 00:00:00,2019-08-11 00:00:00,1,2,,任期満了
宮城県色麻町長選挙,2019-08-06 00:00:00,2019-08-11 00:00:00,1,1,,任期満了
岩手県大槌町議会議員選挙,2019-08-06 00:00:00,2019-08-11 00:00:00,13,15,10179.0,任期満了
岩手県大槌町長選挙,2019-08-06 00:00:00,2019-08-11 00:00:00,1,1,,任期満了
福島県大玉村議会議員選挙,2019-08-06 00:00:00,2019-08-11 00:00:00,12,12,,任期満了
福島県郡山市議会議員選挙,2019-08-04 00:00:00,2019-08-11 00:00:00,38,48,,任期満了
福島県須賀川市議会議員選挙,2019-08-04 00:00:00,2019-08-11 00:00:00,24,24,,任期満了
京都府向日市議会議員選挙,2019-07-28 00:00:00,2019-08-04 00:00:00,20,22,,任期満了
佐賀県太良町議会議員選挙,2019-07-30 00:00:00,2019-08-04 00:00:00,11,11,,任期満了
兵庫県市川町議会議員選挙,2019-07-30 00:00:00,2019-08-04 00:00:00,12,14,,任期満了
兵庫県市川町長選挙,2019-07-30 00:00:00,2019-08-04 00:00:00,1,2,,任期満了
北海道仁木町議会議員選挙,2019-07-30 00:00:00,2019-08-04 00:00:00,9,10,,任期満了
北海道余市町議会議員選挙,2019-07-30 00:00:00,2019-08-04 00:00:00,18,19,,任期満了
北海道島牧村長選挙,2019-07-30 00:00:00,2019-08-04 00:00:00,1,2,1302.0,任期満了
千葉県富里市長選挙,2019-07-28 00:00:00,2019-08-04 00:00:00,1,1,,任期満了
千葉県柏市議会議員選挙,2019-07-28 00:00:00,2019-08-04 00:00:00,36,48,,任期満了
宮城県川崎町長選挙,2019-07-30 00:00:00,2019-08-04 00:00:00,1,2,,任期満了
山形県戸沢村議会議員選挙,2019-07-30 00:00:00,2019-08-04 00:00:00,9,10,3923.0,任期満了
山形県最上町議会議員選挙,2019-07-30 00:00:00,2019-08-04 00:00:00,12,13,,任期満了
山形県高畠町議会議員選挙,2019-07-30 00:00:00,2019-08-04 00:00:00,15,20,,任期満了
山梨県忍野村長選挙,2019-07-30 00:00:00,2019-08-04 00:00:00,1,2,7628.0,任期満了
岡山県早島町長選挙,2019-07-30 00:00:00,2019-08-04 00:00:00,1,3,,任期満了
岩手県田野畑村議会議員選挙,2019-07-30 00:00:00,2019-08-04 00:00:00,10,11,2883.0,任期満了
岩手県葛巻町長選挙,2019-07-30 00:00:00,2019-08-04 00:00:00,1,1,,任期満了
広島県大竹市議会議員選挙,2019-07-28 00:00:00,2019-08-04 00:00:00,16,16,,任期満了
熊本県甲佐町長選挙,2019-07-30 00:00:00,2019-08-04 00:00:00,1,1,,任期満了
福井県勝山市議会議員選挙,2019-07-28 00:00:00,2019-08-04 00:00:00,16,17,,任期満了
福島県会津若松市議会議員選挙,2019-07-28 00:00:00,2019-08-04 00:00:00,28,32,98947.0,任期満了
福島県会津若松市長選挙,2019-07-28 00:00:00,2019-08-04 00:00:00,1,3,98947.0,任期満了
福島県西郷村議会議員選挙,2019-07-30 00:00:00,2019-08-04 00:00:00,16,17,,任期満了
茨城県結城市長選挙,2019-07-28 00:00:00,2019-08-04 00:00:00,1,4,,任期満了
千葉県長柄町議会議員選挙,2019-07-23 00:00:00,2019-07-28 00:00:00,12,12,,任期満了
岩手県野田村議会議員選挙,2019-07-23 00:00:00,2019-07-28 00:00:00,12,12,,任期満了
福岡県築上町議会議員選挙,2019-07-23 00:00:00,2019-07-28 00:00:00,14,16,,任期満了
長野県原村長選挙,2019-07-23 00:00:00,2019-07-28 00:00:00,1,1,,任期満了
静岡県南伊豆町議会議員選挙,2019-07-23 00:00:00,2019-07-28 00:00:00,11,13,,任期満了
香川県琴平町議会議員選挙,2019-07-23 00:00:00,2019-07-28 00:00:00,10,12,,任期満了
京都府南山城村議会議員補欠選挙,2019-07-16 00:00:00,2019-07-21 00:00:00,2,3,,失職/北久保浩司氏、徳谷契次氏の村長選挙出馬による自動失職のため
兵庫県三田市議会議員補欠選挙,2019-07-14 00:00:00,2019-07-21 00:00:00,2,4,,辞職/兵庫県議出馬のため辞職した今北義明氏、及び市長選挙出馬の長谷川美樹氏の辞職による
兵庫県三田市長選挙,2019-07-14 00:00:00,2019-07-21 00:00:00,1,3,,任期満了
北海道江差町議会議員選挙,2019-07-16 00:00:00,2019-07-21 00:00:00,12,13,,任期満了
千葉県神崎町議会議員選挙,2019-07-16 00:00:00,2019-07-21 00:00:00,10,13,,任期満了/最後の1議席を巡り得票数が同数だったため、公選法第95条の2項のくじにより、石橋伸一氏が当選となった
埼玉県杉戸町議会議員選挙,2019-07-16 00:00:00,2019-07-21 00:00:00,15,19,,任期満了
埼玉県狭山市長選挙,2019-07-14 00:00:00,2019-07-21 00:00:00,1,2,,任期満了
埼玉県越生町議会議員選挙,2019-07-16 00:00:00,2019-07-21 00:00:00,10,12,,任期満了/定数11名のところ、法定得票数にとどかず、当選者は10名となりました。
大分県日田市長選挙,2019-07-14 00:00:00,2019-07-21 00:00:00,1,3,,任期満了
大阪府守口市長選挙,2019-07-16 00:00:00,2019-07-21 00:00:00,1,2,,任期満了
宮城県白石市議会議員選挙,2019-07-14 00:00:00,2019-07-21 00:00:00,18,20,,任期満了
山形県東根市議会議員選挙,2019-07-14 00:00:00,2019-07-21 00:00:00,18,20,,任期満了
山形県飯豊町議会議員選挙,2019-07-16 00:00:00,2019-07-21 00:00:00,10,14,6039.0,任期満了
岐阜県可児市議会議員選挙,2019-07-14 00:00:00,2019-07-21 00:00:00,22,25,,任期満了
岐阜県瑞浪市長選挙,2019-07-14 00:00:00,2019-07-21 00:00:00,1,1,,任期満了
岩手県久慈市議会議員選挙,2019-07-14 00:00:00,2019-07-21 00:00:00,20,22,,任期満了
岩手県二戸市議会議員選挙,2019-07-14 00:00:00,2019-07-21 00:00:00,18,18,,任期満了/小笠原清晃議員は2020年11月18日辞職しました。
岩手県滝沢市議会議員選挙,2019-07-14 00:00:00,2019-07-21 00:00:00,20,22,,任期満了
岩手県雫石町議会議員選挙,2019-07-16 00:00:00,2019-07-21 00:00:00,16,20,,任期満了
愛知県東浦町長選挙,2019-07-16 00:00:00,2019-07-21 00:00:00,1,1,,任期満了
新潟県妙高市議会議員選挙,2019-07-14 00:00:00,2019-07-21 00:00:00,18,19,,任期満了
新潟県関川村議会議員選挙,2019-07-16 00:00:00,2019-07-21 00:00:00,10,12,4851.0,任期満了
東京都小笠原村長選挙,2019-07-16 00:00:00,2019-07-21 00:00:00,1,2,,任期満了
福島県平田村議会議員補欠選挙,2019-07-16 00:00:00,2019-07-21 00:00:00,1,1,,その他/佐藤一一氏の村長選挙出馬による辞職のため
福島県平田村長選挙,2019-07-16 00:00:00,2019-07-21 00:00:00,1,2,,任期満了
福島県本宮市議会議員選挙,2019-07-14 00:00:00,2019-07-21 00:00:00,20,20,,任期満了
秋田県藤里町長選挙,2019-07-16 00:00:00,2019-07-21 00:00:00,1,1,,任期満了
群馬県明和町議会議員選挙,2019-07-16 00:00:00,2019-07-21 00:00:00,12,13,,任期満了
群馬県知事選挙,2019-07-04 00:00:00,2019-07-21 00:00:00,1,2,,任期満了
青森県三戸町議会議員補欠選挙,2019-07-16 00:00:00,2019-07-21 00:00:00,10,15,8727.0,辞職/元町議で県議に出馬し、公選法違反で逮捕された沢田恵陣営の選挙違反事件に関連した、全9名の町議辞職による
千葉県勝浦市長選挙,2019-06-30 00:00:00,2019-07-07 00:00:00,1,2,,任期満了
千葉県御宿町長選挙,2019-07-02 00:00:00,2019-07-07 00:00:00,1,2,,辞職
山形県尾花沢市議会議員選挙,2019-06-30 00:00:00,2019-07-07 00:00:00,14,16,,任期満了
神奈川県厚木市議会議員選挙,2019-06-30 00:00:00,2019-07-07 00:00:00,28,31,,任期満了
福岡県みやま市議会議員選挙,2019-06-30 00:00:00,2019-07-07 00:00:00,16,17,,任期満了
福島県白河市議会議員選挙,2019-06-30 00:00:00,2019-07-07 00:00:00,24,29,,任期満了
福島県白河市長選挙,2019-06-30 00:00:00,2019-07-07 00:00:00,1,2,,任期満了
青森県平川市議会議員選挙,2019-06-30 00:00:00,2019-07-07 00:00:00,16,19,,任期満了
鹿児島県徳之島町長選挙,2019-07-02 00:00:00,2019-07-07 00:00:00,1,1,,任期満了
山梨県大月市議会議員選挙,2019-06-23 00:00:00,2019-06-30 00:00:00,14,15,,任期満了
山梨県大月市長選挙,2019-06-23 00:00:00,2019-06-30 00:00:00,1,2,,任期満了
岐阜県七宗町議会議員選挙,2019-06-25 00:00:00,2019-06-30 00:00:00,8,8,,任期満了
岐阜県御嵩町議会議員選挙,2019-06-25 00:00:00,2019-06-30 00:00:00,12,16,15183.0,任期満了
岐阜県御嵩町長選挙,2019-06-25 00:00:00,2019-06-30 00:00:00,1,1,,任期満了
岩手県紫波町議会議員選挙,2019-06-25 00:00:00,2019-06-30 00:00:00,18,19,27607.0,任期満了
愛知県刈谷市議会議員選挙,2019-06-23 00:00:00,2019-06-30 00:00:00,28,30,,任期満了
愛知県刈谷市長選挙,2019-06-23 00:00:00,2019-06-30 00:00:00,1,1,,任期満了
神奈川県大磯町議会議員選挙,2019-06-25 00:00:00,2019-06-30 00:00:00,14,20,,任期満了
福井県鯖江市議会議員選挙,2019-06-23 00:00:00,2019-06-30 00:00:00,20,25,,任期満了
福島県福島市議会議員選挙,2019-06-23 00:00:00,2019-06-30 00:00:00,35,37,,任期満了
京都府南山城村長選挙,2019-06-18 00:00:00,2019-06-23 00:00:00,1,3,,任期満了
北海道松前町議会議員選挙,2019-06-18 00:00:00,2019-06-23 00:00:00,12,12,,任期満了
千葉県神崎町長選挙,2019-06-18 00:00:00,2019-06-23 00:00:00,1,3,5202.0,逝去/石橋輝一町長の死去に伴う
和歌山県那智勝浦町議会議員選挙,2019-06-18 00:00:00,2019-06-23 00:00:00,12,15,,任期満了
岐阜県笠松町長選挙,2019-06-18 00:00:00,2019-06-23 00:00:00,1,1,,任期満了
徳島県勝浦町議会議員選挙,2019-06-18 00:00:00,2019-06-23 00:00:00,10,10,,任期満了
福島県昭和村議会議員選挙,2019-06-18 00:00:00,2019-06-23 00:00:00,8,8,,任期満了
福島県柳津町議会議員補欠選挙,2019-06-18 00:00:00,2019-06-23 00:00:00,2,3,,辞職/田﨑ためひろ氏、小林いさお氏町長選挙出馬による辞職のため。
福島県柳津町長選挙,2019-06-18 00:00:00,2019-06-23 00:00:00,1,2,,任期満了
福島県猪苗代町議会議員補欠選挙,2019-06-18 00:00:00,2019-06-23 00:00:00,2,2,,任期満了/大橋清喜氏の死去、佐瀬真氏の町長選出馬のための辞職による
福島県猪苗代町長選挙,2019-06-18 00:00:00,2019-06-23 00:00:00,1,2,12011.0,任期満了
福島県磐梯町議会議員選挙,2019-06-18 00:00:00,2019-06-23 00:00:00,10,11,2842.0,任期満了
福島県磐梯町長選挙,2019-06-18 00:00:00,2019-06-23 00:00:00,1,1,,任期満了
福島県西会津町議会議員選挙,2019-06-18 00:00:00,2019-06-23 00:00:00,12,17,,任期満了
茨城県鉾田市議会議員選挙,2019-06-16 00:00:00,2019-06-23 00:00:00,18,24,,任期満了
山形県遊佐町議会議員選挙,2019-06-11 00:00:00,2019-06-16 00:00:00,12,13,,任期満了
岩手県普代村議会議員選挙,2019-06-11 00:00:00,2019-06-16 00:00:00,10,11,2328.0,任期満了
岩手県普代村長選挙,2019-06-11 00:00:00,2019-06-16 00:00:00,1,1,,任期満了
岩手県洋野町議会議員選挙,2019-06-11 00:00:00,2019-06-16 00:00:00,16,17,6457.0,任期満了
福岡県福智町長選挙,2019-06-11 00:00:00,2019-06-16 00:00:00,1,2,,辞職/嶋野勝町長の辞職に伴う
三重県度会町議会議員選挙,2019-06-04 00:00:00,2019-06-09 00:00:00,11,12,6946.0,任期満了
三重県度会町長選挙,2019-06-04 00:00:00,2019-06-09 00:00:00,1,2,6946.0,任期満了
北海道深川市議会議員選挙,2019-06-02 00:00:00,2019-06-09 00:00:00,14,15,,任期満了
北海道美唄市議会議員選挙,2019-06-02 00:00:00,2019-06-09 00:00:00,14,16,,任期満了
