dataset,party,year,prefecture,municipality,seat_count,municipality_count,total_compensation,annual_compensation
municipality,公明党,2006.0,青森県,青森市,4,1,42688000.0,10672000.0
municipality,日本共産党,2006.0,青森県,青森市,5,1,53360000.0,10672000.0
municipality,民主党,2006.0,青森県,青森市,1,1,10672000.0,10672000.0
municipality,無所属,2006.0,青森県,青森市,9,1,96048000.0,10672000.0
municipality,社会民主党,2006.0,青森県,青森市,6,1,64032000.0,10672000.0
municipality,自由民主党,2006.0,青森県,青森市,16,1,170752000.0,10672000.0
municipality,無所属,2006.0,香川県,高松市,1,1,11375680.0,11375680.0
municipality,公明党,2006.0,鳥取県,鳥取市,5,1,44175000.0,8835000.0
municipality,日本共産党,2006.0,鳥取県,鳥取市,3,1,26505000.0,8835000.0
municipality,無所属,2006.0,鳥取県,鳥取市,27,1,238545000.0,8835000.0
municipality,自由民主党,2006.0,鳥取県,鳥取市,1,1,8835000.0,8835000.0
municipality,公明党,2007.0,兵庫県,明石市,6,1,75129600.0,12521600.0
municipality,新社会党,2007.0,兵庫県,明石市,1,1,12521600.0,12521600.0
municipality,日本共産党,2007.0,兵庫県,明石市,3,1,37564800.0,12521600.0
municipality,民主党,2007.0,兵庫県,明石市,2,1,25043200.0,12521600.0
municipality,無所属,2007.0,兵庫県,明石市,18,1,225388800.0,12521600.0
municipality,自由民主党,2007.0,兵庫県,明石市,1,1,12521600.0,12521600.0
municipality,公明党,2007.0,兵庫県,西宮市,8,1,114866399.99999999,14358299.999999998
municipality,日本共産党,2007.0,兵庫県,西宮市,6,1,86149799.99999999,14358299.999999998
municipality,民主党,2007.0,兵庫県,西宮市,2,1,28716599.999999996,14358299.999999998
municipality,無所属,2007.0,兵庫県,西宮市,23,1,330240899.99999994,14358299.999999998
municipality,社会民主党,2007.0,兵庫県,西宮市,1,1,14358299.999999998,14358299.999999998
municipality,自由民主党,2007.0,兵庫県,西宮市,5,1,71791499.99999999,14358299.999999998
municipality,公明党,2007.0,北海道,旭川市,5,1,53045000.0,10609000.0
municipality,日本共産党,2007.0,北海道,旭川市,4,1,42436000.0,10609000.0
municipality,民主党,2007.0,北海道,旭川市,5,1,53045000.0,10609000.0
municipality,無所属,2007.0,北海道,旭川市,17,1,180353000.0,10609000.0
municipality,社会民主党,2007.0,北海道,旭川市,1,1,10609000.0,10609000.0
municipality,自由民主党,2007.0,北海道,旭川市,4,1,42436000.0,10609000.0
municipality,公明党,2007.0,千葉県,柏市,8,1,96474400.0,12059300.0
municipality,市民ネットワーク千葉県,2007.0,千葉県,柏市,1,1,12059300.0,12059300.0
municipality,新社会党,2007.0,千葉県,柏市,1,1,12059300.0,12059300.0
municipality,日本共産党,2007.0,千葉県,柏市,4,1,48237200.0,12059300.0
municipality,民主党,2007.0,千葉県,柏市,5,1,60296500.0,12059300.0
municipality,無所属,2007.0,千葉県,柏市,20,1,241186000.0,12059300.0
municipality,自由民主党,2007.0,千葉県,柏市,1,1,12059300.0,12059300.0
municipality,公明党,2007.0,千葉県,船橋市,10,1,128117000.0,12811700.0
municipality,市民ネットワーク・ふなばし,2007.0,千葉県,船橋市,1,1,12811700.0,12811700.0
municipality,日本共産党,2007.0,千葉県,船橋市,8,1,102493600.0,12811700.0
municipality,民主党,2007.0,千葉県,船橋市,4,1,51246800.0,12811700.0
municipality,無所属,2007.0,千葉県,船橋市,22,1,281857400.0,12811700.0
municipality,自由民主党,2007.0,千葉県,船橋市,5,1,64058500.0,12811700.0
municipality,公明党,2007.0,和歌山県,和歌山市,8,1,110351999.99999999,13793999.999999998
municipality,日本共産党,2007.0,和歌山県,和歌山市,5,1,68969999.99999999,13793999.999999998
municipality,民主党,2007.0,和歌山県,和歌山市,2,1,27587999.999999996,13793999.999999998
municipality,無所属,2007.0,和歌山県,和歌山市,21,1,289673999.99999994,13793999.999999998
municipality,社会民主党,2007.0,和歌山県,和歌山市,1,1,13793999.999999998,13793999.999999998
municipality,自由民主党,2007.0,和歌山県,和歌山市,3,1,41381999.99999999,13793999.999999998
municipality,公明党,2007.0,埼玉県,川口市,9,1,108426600.0,12047400.0
municipality,日本共産党,2007.0,埼玉県,川口市,6,1,72284400.0,12047400.0
municipality,民主党,2007.0,埼玉県,川口市,5,1,60237000.0,12047400.0
municipality,無所属,2007.0,埼玉県,川口市,3,1,36142200.0,12047400.0
municipality,自由民主党,2007.0,埼玉県,川口市,17,1,204805800.0,12047400.0
municipality,公明党,2007.0,埼玉県,川越市,7,1,84268800.0,12038400.0
municipality,日本共産党,2007.0,埼玉県,川越市,4,1,48153600.0,12038400.0
municipality,民主党,2007.0,埼玉県,川越市,2,1,24076800.0,12038400.0
municipality,無所属,2007.0,埼玉県,川越市,23,1,276883200.0,12038400.0
municipality,社会民主党,2007.0,埼玉県,川越市,1,1,12038400.0,12038400.0
municipality,自由民主党,2007.0,埼玉県,川越市,2,1,24076800.0,12038400.0
municipality,公明党,2007.0,埼玉県,越谷市,5,1,60087500.0,12017500.0
municipality,日本共産党,2007.0,埼玉県,越谷市,4,1,48070000.0,12017500.0
municipality,民主党,2007.0,埼玉県,越谷市,4,1,48070000.0,12017500.0
municipality,無所属,2007.0,埼玉県,越谷市,14,1,168245000.0,12017500.0
municipality,自由民主党,2007.0,埼玉県,越谷市,4,1,48070000.0,12017500.0
municipality,越谷市民ネットワーク,2007.0,埼玉県,越谷市,1,1,12017500.0,12017500.0
municipality,社会民主党,2007.0,大分県,大分市,1,1,11993110.0,11993110.0
municipality,公明党,2007.0,大阪府,八尾市,7,1,87962000.0,12566000.0
municipality,日本共産党,2007.0,大阪府,八尾市,6,1,75396000.0,12566000.0
municipality,民主党,2007.0,大阪府,八尾市,1,1,12566000.0,12566000.0
municipality,無所属,2007.0,大阪府,八尾市,15,1,188490000.0,12566000.0
municipality,自由民主党,2007.0,大阪府,八尾市,3,1,37698000.0,12566000.0
municipality,自由民主党,2007.0,大阪府,大阪市,1,1,15402599.999999998,15402599.999999998
municipality,公明党,2007.0,大阪府,寝屋川市,8,1,107561040.0,13445130.0
municipality,日本共産党,2007.0,大阪府,寝屋川市,6,1,80670780.0,13445130.0
municipality,民主党,2007.0,大阪府,寝屋川市,4,1,53780520.0,13445130.0
municipality,無所属,2007.0,大阪府,寝屋川市,12,1,161341560.0,13445130.0
municipality,社会民主党,2007.0,大阪府,寝屋川市,1,1,13445130.0,13445130.0
municipality,自由民主党,2007.0,大阪府,寝屋川市,1,1,13445130.0,13445130.0
municipality,公明党,2007.0,大阪府,東大阪市,12,1,166320000.0,13860000.0
municipality,新社会党,2007.0,大阪府,東大阪市,1,1,13860000.0,13860000.0
municipality,日本共産党,2007.0,大阪府,東大阪市,9,1,124740000.0,13860000.0
municipality,民主党,2007.0,大阪府,東大阪市,4,1,55440000.0,13860000.0
municipality,無所属,2007.0,大阪府,東大阪市,4,1,55440000.0,13860000.0
municipality,自由民主党,2007.0,大阪府,東大阪市,16,1,221760000.0,13860000.0
municipality,公明党,2007.0,大阪府,枚方市,8,1,103626240.0,12953280.0
municipality,日本共産党,2007.0,大阪府,枚方市,6,1,77719680.0,12953280.0
municipality,民主党,2007.0,大阪府,枚方市,9,1,116579520.0,12953280.0
municipality,無所属,2007.0,大阪府,枚方市,8,1,103626240.0,12953280.0
municipality,自由民主党,2007.0,大阪府,枚方市,3,1,38859840.0,12953280.0
municipality,公明党,2007.0,大阪府,豊中市,10,1,132715000.0,13271500.0
municipality,日本共産党,2007.0,大阪府,豊中市,7,1,92900500.0,13271500.0
municipality,民主党,2007.0,大阪府,豊中市,6,1,79629000.0,13271500.0
municipality,無所属,2007.0,大阪府,豊中市,9,1,119443500.0,13271500.0
municipality,社会民主党,2007.0,大阪府,豊中市,1,1,13271500.0,13271500.0
municipality,自由民主党,2007.0,大阪府,豊中市,3,1,39814500.0,13271500.0
municipality,公明党,2007.0,大阪府,高槻市,8,1,109824000.0,13728000.0
municipality,日本共産党,2007.0,大阪府,高槻市,5,1,68640000.0,13728000.0
municipality,民主党,2007.0,大阪府,高槻市,3,1,41184000.0,13728000.0
municipality,無所属,2007.0,大阪府,高槻市,11,1,151008000.0,13728000.0
municipality,社会民主党,2007.0,大阪府,高槻市,1,1,13728000.0,13728000.0
municipality,自由民主党,2007.0,大阪府,高槻市,7,1,96096000.0,13728000.0
municipality,高槻ご意見番,2007.0,大阪府,高槻市,1,1,13728000.0,13728000.0
municipality,公明党,2007.0,宮崎県,宮崎市,6,1,65097780.0,10849630.0
municipality,日本共産党,2007.0,宮崎県,宮崎市,3,1,32548890.0,10849630.0
municipality,民主党,2007.0,宮崎県,宮崎市,4,1,43398520.0,10849630.0
municipality,無所属,2007.0,宮崎県,宮崎市,27,1,292940010.0,10849630.0
municipality,社会民主党,2007.0,宮崎県,宮崎市,4,1,43398520.0,10849630.0
municipality,自由民主党,2007.0,宮崎県,宮崎市,2,1,21699260.0,10849630.0
municipality,公明党,2007.0,山口県,下関市,5,1,46870000.0,9374000.0
municipality,日本共産党,2007.0,山口県,下関市,5,1,46870000.0,9374000.0
municipality,無所属,2007.0,山口県,下関市,16,1,149984000.0,9374000.0
municipality,社会民主党,2007.0,山口県,下関市,1,1,9374000.0,9374000.0
municipality,自由民主党,2007.0,山口県,下関市,11,1,103114000.0,9374000.0
municipality,公明党,2007.0,山形県,山形市,2,1,23808000.0,11904000.0
municipality,日本共産党,2007.0,山形県,山形市,3,1,35712000.0,11904000.0
municipality,民主党,2007.0,山形県,山形市,1,1,11904000.0,11904000.0
municipality,無所属,2007.0,山形県,山形市,23,1,273792000.0,11904000.0
municipality,社会民主党,2007.0,山形県,山形市,4,1,47616000.0,11904000.0
municipality,自由民主党,2007.0,山形県,山形市,2,1,23808000.0,11904000.0
municipality,公明党,2007.0,山梨県,甲府市,5,1,55165000.0,11033000.0
municipality,日本共産党,2007.0,山梨県,甲府市,2,1,22066000.0,11033000.0
municipality,無所属,2007.0,山梨県,甲府市,23,1,253759000.0,11033000.0
municipality,社会民主党,2007.0,山梨県,甲府市,2,1,22066000.0,11033000.0
municipality,公明党,2007.0,岐阜県,岐阜市,6,1,81120000.0,13520000.0
municipality,日本共産党,2007.0,岐阜県,岐阜市,3,1,40560000.0,13520000.0
municipality,民主党,2007.0,岐阜県,岐阜市,4,1,54080000.0,13520000.0
municipality,無所属,2007.0,岐阜県,岐阜市,8,1,108160000.0,13520000.0
municipality,社会民主党,2007.0,岐阜県,岐阜市,1,1,13520000.0,13520000.0
municipality,自由民主党,2007.0,岐阜県,岐阜市,22,1,297440000.0,13520000.0
municipality,公明党,2007.0,岩手県,盛岡市,2,1,23088140.0,11544070.0
municipality,日本共産党,2007.0,岩手県,盛岡市,5,1,57720350.0,11544070.0
municipality,民主党,2007.0,岩手県,盛岡市,2,1,23088140.0,11544070.0
municipality,無所属,2007.0,岩手県,盛岡市,30,1,346322100.0,11544070.0
municipality,社会民主党,2007.0,岩手県,盛岡市,3,1,34632210.0,11544070.0
municipality,公明党,2007.0,広島県,呉市,4,1,45760000.0,11440000.0
municipality,新社会党,2007.0,広島県,呉市,1,1,11440000.0,11440000.0
municipality,日本共産党,2007.0,広島県,呉市,1,1,11440000.0,11440000.0
municipality,民主党,2007.0,広島県,呉市,2,1,22880000.0,11440000.0
municipality,無所属,2007.0,広島県,呉市,28,1,320320000.0,11440000.0
municipality,社会民主党,2007.0,広島県,呉市,2,1,22880000.0,11440000.0
municipality,民主党,2007.0,愛知県,名古屋市,1,1,15315300.0,15315300.0
municipality,公明党,2007.0,愛知県,豊橋市,6,1,65672100.0,10945350.0
municipality,日本共産党,2007.0,愛知県,豊橋市,3,1,32836050.0,10945350.0
municipality,民主党,2007.0,愛知県,豊橋市,1,1,10945350.0,10945350.0
municipality,無所属,2007.0,愛知県,豊橋市,15,1,164180250.0,10945350.0
municipality,自由民主党,2007.0,愛知県,豊橋市,15,1,164180250.0,10945350.0
municipality,せたがや政策会議,2007.0,東京都,世田谷区,2,1,24109800.0,12054900.0
municipality,世田谷・生活者ネットワーク,2007.0,東京都,世田谷区,4,1,48219600.0,12054900.0
municipality,公明党,2007.0,東京都,世田谷区,11,1,132603900.0,12054900.0
municipality,日本共産党,2007.0,東京都,世田谷区,5,1,60274500.0,12054900.0
municipality,民主党,2007.0,東京都,世田谷区,11,1,132603900.0,12054900.0
municipality,無党派市民,2007.0,東京都,世田谷区,1,1,12054900.0,12054900.0
municipality,無所属,2007.0,東京都,世田谷区,4,1,48219600.0,12054900.0
municipality,社会民主党,2007.0,東京都,世田谷区,2,1,24109800.0,12054900.0
municipality,自由民主党,2007.0,東京都,世田谷区,12,1,144658800.0,12054900.0
municipality,公明党,2007.0,東京都,中央区,5,1,59267000.0,11853400.0
municipality,日本共産党,2007.0,東京都,中央区,4,1,47413600.0,11853400.0
municipality,民主党,2007.0,東京都,中央区,3,1,35560200.0,11853400.0
municipality,無所属,2007.0,東京都,中央区,4,1,47413600.0,11853400.0
municipality,自由民主党,2007.0,東京都,中央区,14,1,165947600.0,11853400.0
municipality,中野・生活者ネットワーク,2007.0,東京都,中野区,1,1,11426600.0,11426600.0
municipality,公明党,2007.0,東京都,中野区,9,1,102839400.0,11426600.0
municipality,国民新党,2007.0,東京都,中野区,1,1,11426600.0,11426600.0
municipality,日本共産党,2007.0,東京都,中野区,8,1,91412800.0,11426600.0
municipality,民主党,2007.0,東京都,中野区,4,1,45706400.0,11426600.0
municipality,無所属,2007.0,東京都,中野区,5,1,57133000.0,11426600.0
municipality,自由民主党,2007.0,東京都,中野区,14,1,159972400.0,11426600.0
municipality,八王子・生活者ネットワーク,2007.0,東京都,八王子市,2,1,25864000.0,12932000.0
municipality,公明党,2007.0,東京都,八王子市,10,1,129320000.0,12932000.0
municipality,日本共産党,2007.0,東京都,八王子市,5,1,64660000.0,12932000.0
municipality,民主党,2007.0,東京都,八王子市,4,1,51728000.0,12932000.0
municipality,無所属,2007.0,東京都,八王子市,9,1,116388000.0,12932000.0
municipality,社会民主党,2007.0,東京都,八王子市,1,1,12932000.0,12932000.0
municipality,自由民主党,2007.0,東京都,八王子市,9,1,116388000.0,12932000.0
municipality,公明党,2007.0,東京都,北区,10,1,118771200.0,11877120.0
municipality,新社会党,2007.0,東京都,北区,1,1,11877120.0,11877120.0
municipality,日本共産党,2007.0,東京都,北区,9,1,106894080.0,11877120.0
municipality,民主党,2007.0,東京都,北区,6,1,71262720.0,11877120.0
municipality,無所属,2007.0,東京都,北区,5,1,59385600.0,11877120.0
municipality,社会民主党,2007.0,東京都,北区,2,1,23754240.0,11877120.0
municipality,自由民主党,2007.0,東京都,北区,11,1,130648320.0,11877120.0
municipality,公明党,2007.0,東京都,千代田区,2,1,23777600.0,11888800.0
municipality,日本共産党,2007.0,東京都,千代田区,3,1,35666400.0,11888800.0
municipality,民主党,2007.0,東京都,千代田区,1,1,11888800.0,11888800.0
municipality,無所属,2007.0,東京都,千代田区,8,1,95110400.0,11888800.0
municipality,自由民主党,2007.0,東京都,千代田区,11,1,130776800.0,11888800.0
municipality,公明党,2007.0,東京都,台東区,5,1,58890000.0,11778000.0
municipality,日本共産党,2007.0,東京都,台東区,4,1,47112000.0,11778000.0
municipality,民主党,2007.0,東京都,台東区,7,1,82446000.0,11778000.0
municipality,無所属,2007.0,東京都,台東区,5,1,58890000.0,11778000.0
municipality,自由民主党,2007.0,東京都,台東区,11,1,129558000.0,11778000.0
municipality,公明党,2007.0,東京都,品川区,8,1,92402880.0,11550360.0
municipality,品川・生活者ネットワーク,2007.0,東京都,品川区,2,1,23100720.0,11550360.0
municipality,日本共産党,2007.0,東京都,品川区,7,1,80852520.0,11550360.0
municipality,民主党,2007.0,東京都,品川区,5,1,57751800.0,11550360.0
municipality,無所属,2007.0,東京都,品川区,6,1,69302160.0,11550360.0
municipality,社会民主党,2007.0,東京都,品川区,1,1,11550360.0,11550360.0
municipality,自由民主党,2007.0,東京都,品川区,10,1,115503600.0,11550360.0
municipality,公明党,2007.0,東京都,墨田区,7,1,82118400.0,11731200.0
municipality,日本共産党,2007.0,東京都,墨田区,5,1,58656000.0,11731200.0
municipality,民主党,2007.0,東京都,墨田区,4,1,46924800.0,11731200.0
municipality,無所属,2007.0,東京都,墨田区,2,1,23462400.0,11731200.0
municipality,自由民主党,2007.0,東京都,墨田区,14,1,164236800.0,11731200.0
municipality,公明党,2007.0,東京都,大田区,12,1,146757456.0,12229788.0
municipality,日本共産党,2007.0,東京都,大田区,8,1,97838304.0,12229788.0
